filename,Bi,SBi,Si,NUMBER_OF_REPET,MAX_STEP,RANDSEED,FRAMEFREQ,Side_of_world,currCriterion,noiseInfoProb,epochOfAmbient,epochOfScramblers,SCRAMBLERS_FLIP_EPO,epochOfTrust,AGENTS_FLIP_EPO,phaseStepForAmbient,MAXAMP,minNumOfWaves,maxNumOfWaves,IntMode,minNumOfScramblers,maxNumOfScramblers,SCRAMB_BIAS_MEAN,SCRAMB_BIAS_DISP,epochOfScramblers,ScramblerEuclid,ScramblerMOVEMENT,NumberOfAgents,AgentMOVEMENT,AgentBrownian,networkType,epochOfTrust,symetricConnections,minInitialTrust,maxInitialTrust,maxERRORofSensors,MIN_TRUST,BIASmean_for_typical_agents,BIAS_DISP,MAX_RECUR_LEVEL,ALFA,BETA,GAMA,LENGTH_of_LEARNING,STEPSperSTAT,REAL_REPET,LAST_REP_ST,OpiAmbDif_fin_N,OpiAmbDif_fin_MIN,OpiAmbDif_fin_HAMN,OpiAmbDif_fin_SQMN,OpiAmbDif_fin_MEAN,OpiAmbDif_fin_QUMN,OpiAmbDif_fin_MAX,OpiAmbDif_fin_STDD,OpiAmbDif_fin_MED,SenAmbDif_fin_N,SenAmbDif_fin_MIN,SenAmbDif_fin_HAMN,SenAmbDif_fin_SQMN,SenAmbDif_fin_MEAN,SenAmbDif_fin_QUMN,SenAmbDif_fin_MAX,SenAmbDif_fin_STDD,SenAmbDif_fin_MED,TomRatio_fin_N,TomRatio_fin_MIN,TomRatio_fin_HAMN,TomRatio_fin_SQMN,TomRatio_fin_MEAN,TomRatio_fin_QUMN,TomRatio_fin_MAX,TomRatio_fin_STDD,TomRatio_fin_MED
RTSIsc1.49gRnd0000013773_Ne.4Si50_Cr.0Bi22.00-20SBi08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,22.0,8.0,50.0,25,1600,13773,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,22,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,71.8415,73.7802,74.4883,75.8142,114.546,199.286,73.191,40000,61.1797,91.3311,92.3016,92.6174,93.2378,115.802,115.301,91.563,40000,0,0.791307,0.797005,0.7996,0.803872,1.01867,0.00685049,0.806431
RTSIsc1.49gRnd0000010627_Ne.4Si50_Cr.0Bi-24.00-20SBi-07.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-24.0,-7.5,50.0,25,1600,10627,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-7.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-24,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,64.1491,66.2766,67.0171,68.3739,103.581,183.7,66.7414,40000,60.5545,85.3255,86.3061,86.6237,87.2433,107.31,107.736,85.9375,40000,0,0.7575,0.765148,0.768186,0.773184,1.01782,0.00770439,0.780851
RTSIsc1.49gRnd0000010645_Ne.4Si50_Cr.0Bi-06.00-20SBi-07.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-6.0,-7.5,50.0,25,1600,10645,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-7.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-6,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,47.3446,51.3349,52.1691,53.6749,104.427,159.378,52.0325,40000,49.4316,72.6031,73.6247,73.9668,74.6529,103.048,101.969,73.4025,40000,0,0.657053,0.6951,0.70101,0.710414,1.12102,0.0132729,0.723209
RTSIsc1.49gRnd0000012130_Ne.4Si50_Cr.0Bi-21.00-20SBi00.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-21.0,0.0,50.0,25,1600,12130,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,0,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-21,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.19313,7.58553,8.9024,11.0805,40.2672,43.5256,7.32788,40000,0.00093174,8.52259,21.7684,22.8958,24.7015,45.6335,85.9459,21.9652,40000,0,0.0832209,0.342163,0.407055,3.11133,583.906,9.51469,0.363451
RTSIsc1.49gRnd0000013737_Ne.4Si50_Cr.0Bi-14.00-20SBi08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-14.0,8.0,50.0,25,1600,13737,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-14,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,30.1118,34.3894,35.5443,37.4732,75.965,140.841,36.9671,40000,27.8217,53.3873,55.1833,55.7368,56.7728,78.1818,116.558,57.1633,40000,0,0.583799,0.61591,0.624729,0.639584,1.11812,0.0187826,0.648694
RTSIsc1.49gRnd0000013721_Ne.4Si50_Cr.0Bi-30.00-20SBi08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-30.0,8.0,50.0,25,1600,13721,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-30,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,5.83605,20.9658,22.9213,25.7549,61.047,137.93,23.6944,40000,16.7656,39.812,42.7505,43.6326,45.2208,65.499,141.122,44.6384,40000,0,0.185294,0.473442,0.49714,0.52992,1.08302,0.0336671,0.527649
RTSIsc1.49gRnd0000013882_Ne.4Si50_Cr.0Bi31.00-20SBi08.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,31.0,8.5,50.0,25,1600,13882,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,31,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,80.218,81.4587,81.9023,82.6553,112.567,123.918,82.1679,40000,76.6366,99.1699,99.5458,99.666,99.8989,116.342,46.4965,100.829,40000,0,0.812038,0.816997,0.819281,0.822837,1.01414,0.00583914,0.827766
RTSIsc1.49gRnd0000013671_Ne.4Si50_Cr.0Bi20.00-20SBi07.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,20.0,7.5,50.0,25,1600,13671,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,7.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,20,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,65.3152,67.0092,67.5985,68.6936,110.891,149.243,67.3941,40000,65.3477,85.3466,85.9904,86.2085,86.6507,117.928,76.4452,86.5402,40000,0,0.768963,0.777541,0.780677,0.785712,1.03404,0.00788721,0.792599
RTSIsc1.49gRnd0000014104_Ne.4Si50_Cr.0Bi-47.00-20SBi10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-47.0,10.0,50.0,25,1600,14104,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-47,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,10.8099,18.9939,20.3,22.6066,63.4262,98.9681,18.8448,40000,13.9883,37.577,39.6062,40.2734,41.5847,72.1872,107.343,39.2581,40000,0,0.311587,0.470396,0.486741,0.5122,1.09853,0.0254326,0.495879
RTSIsc1.49gRnd0000010999_Ne.4Si50_Cr.0Bi48.00-20SBi-06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,48.0,-6.0,50.0,25,1600,10999,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,48,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.264159,2.27374,2.7411,3.58089,25.0045,5.30913,2.18952,40000,3.50475e-05,0.624524,7.15461,8.49385,10.6273,31.3343,40.7939,7.58856,40000,0,0.0777628,0.501172,3.44725,448.932,89700,201528,0.328958
RTSIsc1.49gRnd0000011683_Ne.4Si50_Cr.0Bi32.00-20SBi-02.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,32.0,-2.5,50.0,25,1600,11683,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-2.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,32,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.471752,2.58028,3.23288,4.62018,29.855,10.8946,2.32011,40000,0.000331402,1.34666,8.02015,9.49076,11.9965,38.5875,53.8408,7.95848,40000,0,0.0866788,0.454204,1.15491,42.5414,7715.58,1808.44,0.335677
RTSIsc1.49gRnd0000013233_Ne.4Si50_Cr.0Bi-18.00-20SBi05.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-18.0,5.5,50.0,25,1600,13233,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,5.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-18,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,2.58845,13.0018,15.0705,18.5035,59.5312,115.26,12.2393,40000,3.25871,26.3431,31.2681,32.7233,35.3545,66.2307,179.127,32.6743,40000,0,0.148892,0.391797,0.417654,0.455776,1.1428,0.0332971,0.425885
RTSIsc1.49gRnd0000012157_Ne.4Si50_Cr.0Bi06.00-20SBi00.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,6.0,0.0,50.0,25,1600,12157,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,0,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,6,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.435325,2.7998,3.53355,5.02044,32.5844,12.7189,2.47604,40000,5.29289e-05,0.88203,8.86388,10.3228,12.7201,36.4071,55.2402,9.22135,40000,0,0.0716947,0.42644,1.31323,64.8357,10271.8,4201.94,0.331714
RTSIsc1.49gRnd0000013770_Ne.4Si50_Cr.0Bi19.00-20SBi08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,19.0,8.0,50.0,25,1600,13770,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,19,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,67.7417,69.1683,69.6785,70.5897,103.492,127.804,70.2091,40000,68.8028,89.6111,90.1278,90.2952,90.6221,107.608,59.1367,92.2465,40000,0,0.758504,0.766234,0.769288,0.774341,1.11198,0.00780013,0.781974
RTSIsc1.49gRnd0000013010_Ne.4Si50_Cr.0Bi-41.00-20SBi04.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-41.0,4.5,50.0,25,1600,13010,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-41,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.311237,2.09471,2.49125,3.15409,18.6867,3.74196,2.07561,40000,0.000236511,1.09038,6.46464,7.53648,9.1858,23.9115,27.5804,6.47243,40000,0,0.0602592,0.480097,1.31412,42.998,7702.9,1847.1,0.338947
RTSIsc1.49gRnd0000012772_Ne.4Si50_Cr.0Bi21.00-20SBi03.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,21.0,3.0,50.0,25,1600,12772,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,3,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,21,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,16.9435,26.9533,28.225,30.1646,69.5316,113.249,29.3032,40000,17.4924,44.2475,46.4643,47.1096,48.2833,71.4883,111.962,47.6854,40000,0,0.431688,0.570095,0.58287,0.601479,1.05212,0.0220397,0.612084
RTSIsc1.49gRnd0000011117_Ne.4Si50_Cr.0Bi-34.00-20SBi-05.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-34.0,-5.0,50.0,25,1600,11117,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-34,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,52.9134,56.2483,57.1933,58.7836,96.9277,184.438,58.8969,40000,44.7949,76.2039,77.7457,78.2055,79.0524,102.679,133.183,80.1542,40000,0,0.704919,0.719563,0.7242,0.731843,1.06262,0.0111285,0.74517
RTSIsc1.49gRnd0000012455_Ne.4Si50_Cr.0Bi04.00-20SBi01.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,4.0,1.5,50.0,25,1600,12455,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,1.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,4,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.406305,4.55958,5.78373,8.02318,34.478,30.9198,3.92755,40000,0.000382662,2.17188,14.3456,16.4731,19.5275,42.7388,109.962,15.5322,40000,0,0.0748556,0.371756,0.717063,14.7939,1898.52,218.346,0.329429
RTSIsc1.49gRnd0000012582_Ne.4Si50_Cr.0Bi31.00-20SBi02.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,31.0,2.0,50.0,25,1600,12582,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,2,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,31,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,18.9321,27.8114,29.0416,30.9808,68.3156,116.394,30.026,40000,26.0748,48.2704,49.5307,49.9172,50.6455,72.8102,73.2385,50.4268,40000,0,0.410993,0.553961,0.568214,0.589496,1.03758,0.0246377,0.5957
RTSIsc1.49gRnd0000013392_Ne.4Si50_Cr.0Bi41.00-20SBi06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,41.0,6.0,50.0,25,1600,13392,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,41,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,69.6755,72.0845,72.8721,74.2883,107.632,208.412,72.203,40000,66.6583,90.7014,91.5759,91.8636,92.4318,116.595,104.708,91.7379,40000,0,0.774191,0.784473,0.788047,0.7938,1.04205,0.00910027,0.805719
RTSIsc1.49gRnd0000011873_Ne.4Si50_Cr.0Bi22.00-20SBi-01.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,22.0,-1.5,50.0,25,1600,11873,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-1.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,22,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.517695,3.41587,4.17164,5.62638,31.7817,14.2535,3.19896,40000,0.000292301,2.7382,11.3904,12.7695,15.1046,38.8486,65.0878,11.7301,40000,0,0.0697425,0.343834,0.689006,29.2753,4543.98,856.57,0.318246
RTSIsc1.49gRnd0000012913_Ne.4Si50_Cr.0Bi-38.00-20SBi04.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-38.0,4.0,50.0,25,1600,12913,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-38,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.26784,1.9758,2.4327,3.27251,23.9199,4.79127,1.80641,40000,0.00043869,1.06715,5.99088,7.06954,8.87913,24.2665,28.8605,5.62984,40000,0,0.0448307,0.496572,1.53973,43.0174,6984.56,1848.12,0.343216
RTSIsc1.49gRnd0000012238_Ne.4Si50_Cr.0Bi-13.00-20SBi00.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-13.0,0.5,50.0,25,1600,12238,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,0.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-13,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.513426,2.91367,3.66389,5.35178,33.5571,15.2175,2.58829,40000,0.000163078,1.92635,9.44543,10.7143,13.0331,40.2849,55.0655,9.23586,40000,0,0.079753,0.367045,1.33205,138.337,27587.2,19135.3,0.319582
RTSIsc1.49gRnd0000010330_Ne.4Si50_Cr.0Bi-21.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-21.0,-9.0,50.0,25,1600,10330,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-21,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,80.2673,81.6106,82.1091,82.9834,112.321,144.338,83.6722,40000,73.7111,99.0511,99.6975,99.9026,100.297,117.758,79.0549,101.853,40000,0,0.812038,0.817716,0.820154,0.823927,1.02078,0.00620293,0.834389
RTSIsc1.49gRnd0000012935_Ne.4Si50_Cr.0Bi-16.00-20SBi04.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-16.0,4.0,50.0,25,1600,12935,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-16,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.847324,7.0571,8.37332,10.4562,37.2791,39.219,7.21504,40000,0.00386083,7.91173,20.3808,22.0815,24.3957,44.9979,107.557,23.3376,40000,0,0.0714432,0.354149,0.453581,3.88712,563.952,14.904,0.361725
RTSIsc1.49gRnd0000011002_Ne.4Si50_Cr.0Bi-49.00-20SBi-05.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-49.0,-5.5,50.0,25,1600,11002,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-49,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,74.7241,76.1684,76.6903,77.6193,115.532,143.354,77.3084,40000,69.0585,93.4466,94.1043,94.3194,94.7434,117.607,80.1469,94.8206,40000,0,0.802651,0.808018,0.810371,0.814025,1.02464,0.00593516,0.822228
RTSIsc1.49gRnd0000013225_Ne.4Si50_Cr.0Bi-26.00-20SBi05.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-26.0,5.5,50.0,25,1600,13225,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,5.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-26,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.03499,7.03543,8.38848,10.7054,49.1749,44.2384,6.84267,40000,0.000415325,4.3525,19.4071,21.1447,23.8028,51.9899,119.476,20.2217,40000,0,0.103776,0.378287,0.634868,30.0784,5993.82,904.31,0.379627
RTSIsc1.49gRnd0000012590_Ne.4Si50_Cr.0Bi39.00-20SBi02.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,39.0,2.0,50.0,25,1600,12590,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,2,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,39,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,20.7991,36.9984,38.4457,40.4847,85.0622,160.939,39.7696,40000,19.5749,54.9948,57.2985,57.9123,58.9946,86.4723,126.534,57.7169,40000,0,0.468362,0.634658,0.647219,0.664449,1.03628,0.0225993,0.679355
RTSIsc1.49gRnd0000012834_Ne.4Si50_Cr.0Bi-17.00-20SBi03.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-17.0,3.5,50.0,25,1600,12834,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,3.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-17,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.406677,3.83406,5.16071,8.26087,48.498,41.6089,3.01113,40000,0.000689268,2.22959,11.0109,13.1777,17.1887,52.8677,121.799,10.4452,40000,0,0.0715519,0.423646,0.846859,22.3742,4330.98,499.889,0.34928
RTSIsc1.49gRnd0000013703_Ne.4Si50_Cr.0Bi-48.00-20SBi08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-48.0,8.0,50.0,25,1600,13703,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-48,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.41354,8.02832,9.58764,12.5492,59.9989,65.5607,7.52086,40000,0.00530958,13.8308,23.7767,25.2321,27.7467,61.4438,133.222,25.4538,40000,0,0.107221,0.327293,0.368681,1.07578,154.702,1.02137,0.350147
RTSIsc1.49gRnd0000013427_Ne.4Si50_Cr.0Bi-24.00-20SBi06.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-24.0,6.5,50.0,25,1600,13427,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,6.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-24,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,4.2889,12.5548,13.843,15.9896,52.8194,64.036,12.5874,40000,7.93269,28.4316,30.9949,31.7759,33.216,57.8089,93.5973,31.6807,40000,0,0.173897,0.393698,0.414816,0.446702,1.14707,0.0274703,0.424657
RTSIsc1.49gRnd0000011141_Ne.4Si50_Cr.0Bi-10.00-20SBi-05.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-10.0,-5.0,50.0,25,1600,11141,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-10,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,26.8023,32.2484,33.1351,34.6318,71.6068,101.428,33.0031,40000,25.8831,52.2791,53.3983,53.7539,54.4399,76.9603,74.2251,53.8,40000,0,0.537165,0.599651,0.608782,0.623211,1.09637,0.0177754,0.627931
RTSIsc1.49gRnd0000013905_Ne.4Si50_Cr.0Bi-46.00-20SBi09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-46.0,9.0,50.0,25,1600,13905,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-46,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,3.51675,13.6343,15.1637,17.7725,57.9492,85.9244,13.7423,40000,1.83143,27.6601,33.2068,34.3128,36.0797,67.3266,124.378,33.9293,40000,0,0.183539,0.398725,0.419959,0.452825,1.85995,0.0286857,0.422589
RTSIsc1.49gRnd0000012649_Ne.4Si50_Cr.0Bi-02.00-20SBi02.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-2.0,2.5,50.0,25,1600,12649,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,2.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-2,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.962776,5.94788,7.22548,9.64197,45.6299,40.76,5.59576,40000,0.00174427,6.8427,17.9967,19.5027,21.9325,47.5838,100.682,18.8263,40000,0,0.0850962,0.335072,0.424085,3.08075,474.483,9.31116,0.340364
RTSIsc1.49gRnd0000012781_Ne.4Si50_Cr.0Bi30.00-20SBi03.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,30.0,3.0,50.0,25,1600,12781,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,3,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,30,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,29.1029,36.0901,37.175,39.0473,77.8546,142.71,36.9727,40000,30.3194,56.8925,58.3615,58.8537,59.8409,86.8104,117.17,57.4538,40000,0,0.512812,0.615338,0.625701,0.641537,1.05427,0.0200677,0.648328
RTSIsc1.49gRnd0000010526_Ne.4Si50_Cr.0Bi-25.00-20SBi-08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-25.0,-8.0,50.0,25,1600,10526,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-25,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,74.4786,75.6956,76.177,77.0656,113.116,136.161,75.5114,40000,70.5306,94.8378,95.3879,95.5678,95.9227,117.48,67.9609,95.0552,40000,0,0.787672,0.792341,0.794642,0.798394,1.02358,0.00597735,0.801917
RTSIsc1.49gRnd0000010171_Ne.4Si50_Cr.0Bi20.00-20SBi-10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,20.0,-10.0,50.0,25,1600,10171,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,20,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,40.9021,47.7955,48.9446,50.9146,92.6782,196.727,48.8848,40000,40.3515,67.1557,68.7128,69.2216,70.2221,98.0962,139.523,69.0335,40000,0,0.632991,0.689931,0.696706,0.70719,1.06343,0.0147184,0.720093
RTSIsc1.49gRnd0000010302_Ne.4Si50_Cr.0Bi-49.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-49.0,-9.0,50.0,25,1600,10302,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-49,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,103.279,103.746,104.003,104.411,127.648,84.9651,104.439,40000,95.0266,113.018,113.181,113.235,113.343,131.773,24.4695,113.074,40000,0,0.914625,0.916241,0.91768,0.91963,1.01012,0.00358263,0.926777
